,id,start,stop,member_id,room_id,cost
2672,3055,2018-08-31 10:01:18.462109,2018-08-31 12:01:18.462109,55,9,260.0
2673,3056,2018-08-31 10:01:18.462109,2018-08-31 11:01:18.462109,97,10,199.0
2674,3057,2018-08-31 11:01:18.462109,2018-08-31 14:01:18.462109,61,10,597.0
2675,3058,2018-08-31 12:01:18.462109,2018-08-31 13:01:18.462109,7,6,105.0
2676,3059,2018-08-31 14:01:18.462109,2018-08-31 15:01:18.462109,61,6,105.0
2677,3060,2018-08-31 14:01:18.462109,2018-08-31 16:01:18.462109,83,10,398.0
2678,3061,2018-08-31 15:01:18.462109,2018-08-31 16:01:18.462109,57,8,170.0
2679,3062,2018-08-31 16:01:18.462109,2018-08-31 17:01:18.462109,91,7,100.0
2680,3063,2018-08-31 18:01:18.462109,2018-08-31 19:01:18.462109,37,9,130.0
2681,3064,2018-08-31 18:01:18.462109,2018-08-31 19:01:18.462109,60,10,199.0
2682,3065,2018-08-31 19:01:18.462109,2018-08-31 20:01:18.462109,40,8,170.0
2683,3066,2018-08-31 19:01:18.462109,2018-08-31 21:01:18.462109,58,9,260.0
2684,3067,2018-08-31 20:01:18.462109,2018-08-31 22:01:18.462109,89,8,340.0
2685,3068,2018-08-31 21:01:18.462109,2018-08-31 22:01:18.462109,100,9,130.0
2686,3069,2018-08-31 21:01:18.462109,2018-09-01 00:01:18.462109,77,10,597.0
2687,3070,2018-08-31 22:01:18.462109,2018-08-31 23:01:18.462109,11,6,105.0
2688,3071,2018-08-31 22:01:18.462109,2018-09-01 00:01:18.462109,18,7,200.0
2689,3072,2018-08-31 22:01:18.462109,2018-08-31 23:01:18.462109,84,8,170.0
2690,3073,2018-09-01 02:01:18.462109,2018-09-01 04:01:18.462109,48,10,398.0
2691,3074,2018-09-01 03:01:18.462109,2018-09-01 04:01:18.462109,64,9,130.0
2692,3075,2018-09-01 04:01:18.462109,2018-09-01 05:01:18.462109,40,6,105.0
2693,3076,2018-09-01 05:01:18.462109,2018-09-01 06:01:18.462109,62,8,170.0
2694,3077,2018-09-01 05:01:18.462109,2018-09-01 07:01:18.462109,19,9,260.0
2695,3078,2018-09-01 05:01:18.462109,2018-09-01 09:01:18.462109,49,10,796.0
2696,3079,2018-09-01 06:01:18.462109,2018-09-01 08:01:18.462109,55,8,340.0
2697,3080,2018-09-01 07:01:18.462109,2018-09-01 08:01:18.462109,36,9,130.0
2698,3081,2018-09-01 09:01:18.462109,2018-09-01 12:01:18.462109,16,9,390.0
2699,3082,2018-09-01 10:01:18.462109,2018-09-01 13:01:18.462109,17,6,315.0
2700,3083,2018-09-01 11:01:18.462109,2018-09-01 12:01:18.462109,12,10,199.0
2701,3084,2018-09-01 12:01:18.462109,2018-09-01 17:01:18.462109,76,7,500.0
2702,3085,2018-09-01 15:01:18.462109,2018-09-01 16:01:18.462109,16,8,170.0
2703,3086,2018-09-01 16:01:18.462109,2018-09-01 17:01:18.462109,3,8,170.0
2704,3087,2018-09-01 17:01:18.462109,2018-09-01 19:01:18.462109,32,6,210.0
2705,3088,2018-09-01 18:01:18.462109,2018-09-01 19:01:18.462109,71,7,100.0
2706,3089,2018-09-01 18:01:18.462109,2018-09-01 20:01:18.462109,11,9,260.0
2707,3090,2018-09-01 21:01:18.462109,2018-09-01 22:01:18.462109,73,8,170.0
2708,3091,2018-09-01 22:01:18.462109,2018-09-01 23:01:18.462109,2,6,105.0
2709,3092,2018-09-01 23:01:18.462109,2018-09-02 00:01:18.462109,11,9,130.0
2710,3093,2018-09-01 23:01:18.462109,2018-09-02 00:01:18.462109,88,10,199.0
2711,3094,2018-09-02 02:01:18.462109,2018-09-02 04:01:18.462109,43,7,200.0
2712,3095,2018-09-02 02:01:18.462109,2018-09-02 03:01:18.462109,62,8,170.0
2713,3096,2018-09-02 02:01:18.462109,2018-09-02 06:01:18.462109,93,9,520.0
2714,3097,2018-09-02 03:01:18.462109,2018-09-02 04:01:18.462109,47,6,105.0
2715,3098,2018-09-02 03:01:18.462109,2018-09-02 04:01:18.462109,62,10,199.0
2716,3099,2018-09-02 05:01:18.462109,2018-09-02 06:01:18.462109,92,7,100.0
2717,3100,2018-09-02 08:01:18.462109,2018-09-02 13:01:18.462109,10,8,850.0
2718,3101,2018-09-02 09:01:18.462109,2018-09-02 10:01:18.462109,55,7,100.0
2719,3102,2018-09-02 09:01:18.462109,2018-09-02 12:01:18.462109,73,9,390.0
2720,3103,2018-09-02 10:01:18.462109,2018-09-02 16:01:18.462109,65,10,1194.0
2721,3104,2018-09-02 11:01:18.462109,2018-09-02 14:01:18.462109,89,6,315.0
2722,3105,2018-09-02 13:01:18.462109,2018-09-02 16:01:18.462109,48,7,300.0
2723,3106,2018-09-02 14:01:18.462109,2018-09-02 15:01:18.462109,23,9,130.0
2724,3107,2018-09-02 16:01:18.462109,2018-09-02 18:01:18.462109,74,8,340.0
2725,3108,2018-09-02 17:01:18.462109,2018-09-02 18:01:18.462109,11,7,100.0
2726,3109,2018-09-02 18:01:18.462109,2018-09-02 20:01:18.462109,20,8,340.0
2727,3110,2018-09-02 20:01:18.462109,2018-09-02 23:01:18.462109,26,7,300.0
2728,3111,2018-09-02 21:01:18.462109,2018-09-02 23:01:18.462109,21,10,398.0
2729,3112,2018-09-02 22:01:18.462109,2018-09-02 23:01:18.462109,23,6,105.0
2730,3113,2018-09-02 23:01:18.462109,2018-09-03 01:01:18.462109,36,7,200.0
2731,3114,2018-09-03 00:01:18.462109,2018-09-03 01:01:18.462109,20,6,105.0
2732,3115,2018-09-03 00:01:18.462109,2018-09-03 02:01:18.462109,66,8,340.0
2733,3116,2018-09-03 01:01:18.462109,2018-09-03 02:01:18.462109,57,6,105.0
2734,3117,2018-09-03 02:01:18.462109,2018-09-03 07:01:18.462109,38,7,500.0
2735,3118,2018-09-03 02:01:18.462109,2018-09-03 03:01:18.462109,47,10,199.0
2736,3119,2018-09-03 04:01:18.462109,2018-09-03 05:01:18.462109,64,9,130.0
2737,3120,2018-09-03 05:01:18.462109,2018-09-03 06:01:18.462109,19,10,199.0
2738,3121,2018-09-03 06:01:18.462109,2018-09-03 07:01:18.462109,94,6,105.0
2739,3122,2018-09-03 06:01:18.462109,2018-09-03 07:01:18.462109,1,10,199.0
2740,3123,2018-09-03 07:01:18.462109,2018-09-03 09:01:18.462109,2,6,210.0
2741,3124,2018-09-03 09:01:18.462109,2018-09-03 10:01:18.462109,93,6,105.0
2742,3125,2018-09-03 09:01:18.462109,2018-09-03 11:01:18.462109,98,10,398.0
2743,3126,2018-09-03 10:01:18.462109,2018-09-03 12:01:18.462109,87,6,210.0
2744,3127,2018-09-03 11:01:18.462109,2018-09-03 12:01:18.462109,70,7,100.0
2745,3128,2018-09-03 12:01:18.462109,2018-09-03 13:01:18.462109,66,7,100.0
2746,3129,2018-09-03 13:01:18.462109,2018-09-03 16:01:18.462109,94,7,300.0
2747,3130,2018-09-03 14:01:18.462109,2018-09-03 15:01:18.462109,32,9,130.0
2748,3131,2018-09-03 15:01:18.462109,2018-09-03 17:01:18.462109,52,6,210.0
2749,3132,2018-09-03 15:01:18.462109,2018-09-03 19:01:18.462109,50,10,796.0
2750,3133,2018-09-03 16:01:18.462109,2018-09-03 19:01:18.462109,55,7,300.0
2751,3134,2018-09-03 18:01:18.462109,2018-09-03 19:01:18.462109,5,8,170.0
2752,3135,2018-09-03 18:01:18.462109,2018-09-03 21:01:18.462109,73,9,390.0
2753,3136,2018-09-03 21:01:18.462109,2018-09-04 02:01:18.462109,3,10,995.0
2754,3137,2018-09-03 22:01:18.462109,2018-09-03 23:01:18.462109,67,6,105.0
2755,3138,2018-09-03 22:01:18.462109,2018-09-03 23:01:18.462109,61,7,100.0
2756,3139,2018-09-03 23:01:18.462109,2018-09-04 01:01:18.462109,89,8,340.0
2757,3140,2018-09-04 00:01:18.462109,2018-09-04 06:01:18.462109,88,6,630.0
2758,3141,2018-09-04 01:01:18.462109,2018-09-04 03:01:18.462109,46,7,200.0
2759,3142,2018-09-04 01:01:18.462109,2018-09-04 05:01:18.462109,47,9,520.0
2760,3143,2018-09-04 03:01:18.462109,2018-09-04 07:01:18.462109,65,7,400.0
2761,3144,2018-09-04 04:01:18.462109,2018-09-04 06:01:18.462109,85,10,398.0
2762,3145,2018-09-04 05:01:18.462109,2018-09-04 07:01:18.462109,36,8,340.0
2763,3146,2018-09-04 05:01:18.462109,2018-09-04 07:01:18.462109,31,9,260.0
2764,3147,2018-09-04 07:01:18.462109,2018-09-04 08:01:18.462109,32,6,105.0
2765,3148,2018-09-04 07:01:18.462109,2018-09-04 10:01:18.462109,10,7,300.0
2766,3149,2018-09-04 07:01:18.462109,2018-09-04 08:01:18.462109,6,9,130.0
2767,3150,2018-09-04 10:01:18.462109,2018-09-04 11:01:18.462109,23,9,130.0
2768,3151,2018-09-04 13:01:18.462109,2018-09-04 16:01:18.462109,23,7,300.0
2769,3152,2018-09-04 13:01:18.462109,2018-09-04 14:01:18.462109,27,9,130.0
2770,3153,2018-09-04 15:01:18.462109,2018-09-04 18:01:18.462109,55,8,510.0
2771,3154,2018-09-04 15:01:18.462109,2018-09-04 19:01:18.462109,39,10,796.0
2772,3155,2018-09-04 16:01:18.462109,2018-09-04 17:01:18.462109,73,9,130.0
2773,3156,2018-09-04 17:01:18.462109,2018-09-04 18:01:18.462109,19,6,105.0
2774,3157,2018-09-04 17:01:18.462109,2018-09-04 18:01:18.462109,9,7,100.0
2775,3158,2018-09-04 19:01:18.462109,2018-09-04 22:01:18.462109,30,6,315.0
2776,3159,2018-09-04 20:01:18.462109,2018-09-04 21:01:18.462109,70,7,100.0
2777,3160,2018-09-04 22:01:18.462109,2018-09-05 00:01:18.462109,66,9,260.0
2778,3161,2018-09-04 23:01:18.462109,2018-09-05 01:01:18.462109,30,6,210.0
2779,3162,2018-09-05 00:01:18.462109,2018-09-05 03:01:18.462109,88,10,597.0
2780,3163,2018-09-05 01:01:18.462109,2018-09-05 04:01:18.462109,35,7,300.0
2781,3164,2018-09-05 02:01:18.462109,2018-09-05 03:01:18.462109,76,8,170.0
2782,3165,2018-09-05 02:01:18.462109,2018-09-05 04:01:18.462109,27,9,260.0
2783,3166,2018-09-05 03:01:18.462109,2018-09-05 04:01:18.462109,4,6,105.0
2784,3167,2018-09-05 03:01:18.462109,2018-09-05 05:01:18.462109,33,10,398.0
2785,3168,2018-09-05 04:01:18.462109,2018-09-05 05:01:18.462109,35,7,100.0
2786,3169,2018-09-05 04:01:18.462109,2018-09-05 05:01:18.462109,58,8,170.0
2787,3170,2018-09-05 04:01:18.462109,2018-09-05 05:01:18.462109,100,9,130.0
2788,3171,2018-09-05 06:01:18.462109,2018-09-05 07:01:18.462109,94,7,100.0
2789,3172,2018-09-05 06:01:18.462109,2018-09-05 07:01:18.462109,84,8,170.0
2790,3173,2018-09-05 07:01:18.462109,2018-09-05 08:01:18.462109,59,7,100.0
2791,3174,2018-09-05 08:01:18.462109,2018-09-05 11:01:18.462109,68,9,390.0
2792,3175,2018-09-05 09:01:18.462109,2018-09-05 10:01:18.462109,3,8,170.0
2793,3176,2018-09-05 10:01:18.462109,2018-09-05 11:01:18.462109,57,10,199.0
2794,3177,2018-09-05 13:01:18.462109,2018-09-05 15:01:18.462109,94,6,210.0
2795,3178,2018-09-05 14:01:18.462109,2018-09-05 18:01:18.462109,49,8,680.0
2796,3179,2018-09-05 14:01:18.462109,2018-09-05 16:01:18.462109,83,10,398.0
2797,3180,2018-09-05 15:01:18.462109,2018-09-05 17:01:18.462109,42,6,210.0
2798,3181,2018-09-05 17:01:18.462109,2018-09-05 19:01:18.462109,60,6,210.0
2799,3182,2018-09-05 18:01:18.462109,2018-09-05 19:01:18.462109,65,7,100.0
2800,3183,2018-09-05 19:01:18.462109,2018-09-05 20:01:18.462109,54,7,100.0
2801,3184,2018-09-05 19:01:18.462109,2018-09-05 20:01:18.462109,71,10,199.0
2802,3185,2018-09-05 20:01:18.462109,2018-09-06 06:01:18.462109,95,7,1000.0
2803,3186,2018-09-05 21:01:18.462109,2018-09-06 00:01:18.462109,71,8,510.0
2804,3187,2018-09-05 22:01:18.462109,2018-09-06 01:01:18.462109,81,9,390.0
2805,3188,2018-09-05 23:01:18.462109,2018-09-06 00:01:18.462109,7,6,105.0
2806,3189,2018-09-06 03:01:18.462109,2018-09-06 07:01:18.462109,86,8,680.0
2807,3190,2018-09-06 06:01:18.462109,2018-09-06 07:01:18.462109,18,6,105.0
2808,3191,2018-09-06 06:01:18.462109,2018-09-06 07:01:18.462109,81,9,130.0
2809,3192,2018-09-06 07:01:18.462109,2018-09-06 08:01:18.462109,41,6,105.0
2810,3193,2018-09-06 07:01:18.462109,2018-09-06 11:01:18.462109,98,7,400.0
2811,3194,2018-09-06 07:01:18.462109,2018-09-06 11:01:18.462109,94,10,796.0
2812,3195,2018-09-06 09:01:18.462109,2018-09-06 11:01:18.462109,16,8,340.0
2813,3196,2018-09-06 09:01:18.462109,2018-09-06 12:01:18.462109,10,9,390.0
2814,3197,2018-09-06 11:01:18.462109,2018-09-06 14:01:18.462109,58,6,315.0
2815,3198,2018-09-06 11:01:18.462109,2018-09-06 12:01:18.462109,7,7,100.0
2816,3199,2018-09-06 11:01:18.462109,2018-09-06 13:01:18.462109,15,8,340.0
2817,3200,2018-09-06 13:01:18.462109,2018-09-06 14:01:18.462109,77,8,170.0
2818,3201,2018-09-06 14:01:18.462109,2018-09-06 15:01:18.462109,72,8,170.0
2819,3202,2018-09-06 15:01:18.462109,2018-09-06 16:01:18.462109,47,7,100.0
2820,3203,2018-09-06 15:01:18.462109,2018-09-06 16:01:18.462109,27,9,130.0
2821,3204,2018-09-06 16:01:18.462109,2018-09-06 18:01:18.462109,26,8,340.0
2822,3205,2018-09-06 16:01:18.462109,2018-09-06 17:01:18.462109,60,9,130.0
2823,3206,2018-09-06 17:01:18.462109,2018-09-06 18:01:18.462109,36,10,199.0
2824,3207,2018-09-06 18:01:18.462109,2018-09-06 20:01:18.462109,78,8,340.0
2825,3208,2018-09-06 18:01:18.462109,2018-09-06 20:01:18.462109,61,9,260.0
2826,3209,2018-09-06 19:01:18.462109,2018-09-06 23:01:18.462109,65,10,796.0
2827,3210,2018-09-06 20:01:18.462109,2018-09-06 22:01:18.462109,16,7,200.0
2828,3211,2018-09-06 21:01:18.462109,2018-09-06 22:01:18.462109,78,9,130.0
2829,3212,2018-09-06 22:01:18.462109,2018-09-06 23:01:18.462109,15,9,130.0
2830,3213,2018-09-06 23:01:18.462109,2018-09-07 00:01:18.462109,15,7,100.0
2831,3214,2018-09-06 23:01:18.462109,2018-09-07 00:01:18.462109,81,8,170.0
2832,3215,2018-09-07 00:01:18.462109,2018-09-07 02:01:18.462109,83,7,200.0
2833,3216,2018-09-07 00:01:18.462109,2018-09-07 04:01:18.462109,57,9,520.0
2834,3217,2018-09-07 02:01:18.462109,2018-09-07 03:01:18.462109,88,7,100.0
2835,3218,2018-09-07 02:01:18.462109,2018-09-07 03:01:18.462109,78,8,170.0
2836,3219,2018-09-07 03:01:18.462109,2018-09-07 05:01:18.462109,21,7,200.0
2837,3220,2018-09-07 04:01:18.462109,2018-09-07 09:01:18.462109,18,6,525.0
2838,3221,2018-09-07 04:01:18.462109,2018-09-07 06:01:18.462109,27,8,340.0
2839,3222,2018-09-07 05:01:18.462109,2018-09-07 07:01:18.462109,60,10,398.0
2840,3223,2018-09-07 06:01:18.462109,2018-09-07 07:01:18.462109,87,8,170.0
2841,3224,2018-09-07 06:01:18.462109,2018-09-07 07:01:18.462109,29,9,130.0
2842,3225,2018-09-07 07:01:18.462109,2018-09-07 08:01:18.462109,18,7,100.0
2843,3226,2018-09-07 07:01:18.462109,2018-09-07 08:01:18.462109,49,9,130.0
2844,3227,2018-09-07 08:01:18.462109,2018-09-07 10:01:18.462109,51,10,398.0
2845,3228,2018-09-07 09:01:18.462109,2018-09-07 10:01:18.462109,69,8,170.0
2846,3229,2018-09-07 10:01:18.462109,2018-09-07 11:01:18.462109,85,6,105.0
2847,3230,2018-09-07 10:01:18.462109,2018-09-07 11:01:18.462109,62,7,100.0
2848,3231,2018-09-07 12:01:18.462109,2018-09-07 16:01:18.462109,98,9,520.0
2849,3232,2018-09-07 13:01:18.462109,2018-09-07 14:01:18.462109,70,8,170.0
2850,3233,2018-09-07 13:01:18.462109,2018-09-07 14:01:18.462109,75,10,199.0
2851,3234,2018-09-07 15:01:18.462109,2018-09-07 18:01:18.462109,40,8,510.0
2852,3235,2018-09-07 15:01:18.462109,2018-09-07 16:01:18.462109,72,10,199.0
2853,3236,2018-09-07 16:01:18.462109,2018-09-07 19:01:18.462109,93,7,300.0
2854,3237,2018-09-07 17:01:18.462109,2018-09-07 18:01:18.462109,43,6,105.0
2855,3238,2018-09-07 18:01:18.462109,2018-09-07 19:01:18.462109,68,8,170.0
2856,3239,2018-09-07 20:01:18.462109,2018-09-07 22:01:18.462109,76,6,210.0
2857,3240,2018-09-07 20:01:18.462109,2018-09-07 21:01:18.462109,39,10,199.0
2858,3241,2018-09-07 21:01:18.462109,2018-09-07 23:01:18.462109,54,7,200.0
2859,3242,2018-09-07 22:01:18.462109,2018-09-08 01:01:18.462109,78,6,315.0
2860,3243,2018-09-07 23:01:18.462109,2018-09-08 01:01:18.462109,71,8,340.0
2861,3244,2018-09-07 23:01:18.462109,2018-09-08 01:01:18.462109,95,10,398.0
2862,3245,2018-09-08 01:01:18.462109,2018-09-08 02:01:18.462109,52,7,100.0
2863,3246,2018-09-08 01:01:18.462109,2018-09-08 02:01:18.462109,65,8,170.0
2864,3247,2018-09-08 01:01:18.462109,2018-09-08 04:01:18.462109,86,9,390.0
2865,3248,2018-09-08 02:01:18.462109,2018-09-08 08:01:18.462109,83,10,1194.0
2866,3249,2018-09-08 03:01:18.462109,2018-09-08 05:01:18.462109,20,7,200.0
2867,3250,2018-09-08 04:01:18.462109,2018-09-08 05:01:18.462109,51,9,130.0
2868,3251,2018-09-08 08:01:18.462109,2018-09-08 09:01:18.462109,85,8,170.0
2869,3252,2018-09-08 10:01:18.462109,2018-09-08 12:01:18.462109,12,7,200.0
2870,3253,2018-09-08 11:01:18.462109,2018-09-08 13:01:18.462109,97,9,260.0
2871,3254,2018-09-08 11:01:18.462109,2018-09-08 13:01:18.462109,54,10,398.0
2872,3255,2018-09-08 13:01:18.462109,2018-09-08 15:01:18.462109,78,7,200.0
2873,3256,2018-09-08 13:01:18.462109,2018-09-08 15:01:18.462109,18,9,260.0
2874,3257,2018-09-08 14:01:18.462109,2018-09-08 18:01:18.462109,43,8,680.0
2875,3258,2018-09-08 15:01:18.462109,2018-09-08 16:01:18.462109,96,9,130.0
2876,3259,2018-09-08 15:01:18.462109,2018-09-08 16:01:18.462109,86,10,199.0
2877,3260,2018-09-08 16:01:18.462109,2018-09-08 19:01:18.462109,30,9,390.0
2878,3261,2018-09-08 18:01:18.462109,2018-09-08 19:01:18.462109,54,6,105.0
2879,3262,2018-09-08 19:01:18.462109,2018-09-08 20:01:18.462109,36,7,100.0
2880,3263,2018-09-08 19:01:18.462109,2018-09-08 21:01:18.462109,79,10,398.0
2881,3264,2018-09-08 22:01:18.462109,2018-09-09 02:01:18.462109,59,9,520.0
2882,3265,2018-09-08 22:01:18.462109,2018-09-09 01:01:18.462109,94,10,597.0
2883,3266,2018-09-08 23:01:18.462109,2018-09-09 04:01:18.462109,82,7,500.0
2884,3267,2018-09-09 00:01:18.462109,2018-09-09 02:01:18.462109,64,6,210.0
2885,3268,2018-09-09 02:01:18.462109,2018-09-09 03:01:18.462109,94,10,199.0
2886,3269,2018-09-09 03:01:18.462109,2018-09-09 06:01:18.462109,68,8,510.0
2887,3270,2018-09-09 03:01:18.462109,2018-09-09 04:01:18.462109,15,9,130.0
2888,3271,2018-09-09 04:01:18.462109,2018-09-09 05:01:18.462109,56,6,105.0
2889,3272,2018-09-09 05:01:18.462109,2018-09-09 07:01:18.462109,31,9,260.0
2890,3273,2018-09-09 05:01:18.462109,2018-09-09 06:01:18.462109,64,10,199.0
2891,3274,2018-09-09 06:01:18.462109,2018-09-09 07:01:18.462109,3,6,105.0
2892,3275,2018-09-09 07:01:18.462109,2018-09-09 08:01:18.462109,12,6,105.0
2893,3276,2018-09-09 07:01:18.462109,2018-09-09 08:01:18.462109,99,9,130.0
2894,3277,2018-09-09 08:01:18.462109,2018-09-09 09:01:18.462109,95,9,130.0
2895,3278,2018-09-09 09:01:18.462109,2018-09-09 10:01:18.462109,47,9,130.0
2896,3279,2018-09-09 10:01:18.462109,2018-09-09 11:01:18.462109,49,10,199.0
2897,3280,2018-09-09 11:01:18.462109,2018-09-09 12:01:18.462109,67,8,170.0
2898,3281,2018-09-09 12:01:18.462109,2018-09-09 13:01:18.462109,59,7,100.0
2899,3282,2018-09-09 13:01:18.462109,2018-09-09 14:01:18.462109,44,10,199.0
2900,3283,2018-09-09 14:01:18.462109,2018-09-09 15:01:18.462109,46,6,105.0
2901,3284,2018-09-09 14:01:18.462109,2018-09-09 15:01:18.462109,53,7,100.0
2902,3285,2018-09-09 14:01:18.462109,2018-09-09 15:01:18.462109,99,10,199.0
2903,3286,2018-09-09 15:01:18.462109,2018-09-09 16:01:18.462109,63,8,170.0
2904,3287,2018-09-09 16:01:18.462109,2018-09-09 17:01:18.462109,31,8,170.0
2905,3288,2018-09-09 17:01:18.462109,2018-09-09 19:01:18.462109,36,7,200.0
2906,3289,2018-09-09 17:01:18.462109,2018-09-09 18:01:18.462109,64,8,170.0
2907,3290,2018-09-09 19:01:18.462109,2018-09-09 20:01:18.462109,29,6,105.0
2908,3291,2018-09-09 21:01:18.462109,2018-09-09 23:01:18.462109,36,6,210.0
2909,3292,2018-09-09 21:01:18.462109,2018-09-09 22:01:18.462109,89,9,130.0
2910,3293,2018-09-09 22:01:18.462109,2018-09-10 00:01:18.462109,26,7,200.0
2911,3294,2018-09-10 01:01:18.462109,2018-09-10 02:01:18.462109,21,9,130.0
2912,3295,2018-09-10 04:01:18.462109,2018-09-10 07:01:18.462109,81,7,300.0
2913,3296,2018-09-10 04:01:18.462109,2018-09-10 07:01:18.462109,37,8,510.0
2914,3297,2018-09-10 04:01:18.462109,2018-09-10 05:01:18.462109,57,9,130.0
2915,3298,2018-09-10 05:01:18.462109,2018-09-10 06:01:18.462109,24,9,130.0
2916,3299,2018-09-10 06:01:18.462109,2018-09-10 08:01:18.462109,36,6,210.0
2917,3300,2018-09-10 07:01:18.462109,2018-09-10 08:01:18.462109,8,8,170.0
2918,3301,2018-09-10 08:01:18.462109,2018-09-10 10:01:18.462109,9,6,210.0
2919,3302,2018-09-10 09:01:18.462109,2018-09-10 10:01:18.462109,15,7,100.0
2920,3303,2018-09-10 09:01:18.462109,2018-09-10 13:01:18.462109,93,10,796.0
2921,3304,2018-09-10 10:01:18.462109,2018-09-10 14:01:18.462109,74,8,680.0
2922,3305,2018-09-10 11:01:18.462109,2018-09-10 12:01:18.462109,96,6,105.0
2923,3306,2018-09-10 13:01:18.462109,2018-09-10 17:01:18.462109,2,6,420.0
2924,3307,2018-09-10 15:01:18.462109,2018-09-10 16:01:18.462109,42,7,100.0
2925,3308,2018-09-10 16:01:18.462109,2018-09-10 20:01:18.462109,68,10,796.0
2926,3309,2018-09-10 17:01:18.462109,2018-09-10 18:01:18.462109,6,7,100.0
2927,3310,2018-09-10 18:01:18.462109,2018-09-10 20:01:18.462109,91,8,340.0
2928,3311,2018-09-10 18:01:18.462109,2018-09-10 21:01:18.462109,94,9,390.0
2929,3312,2018-09-10 23:01:18.462109,2018-09-11 00:01:18.462109,71,6,105.0
2930,3313,2018-09-10 23:01:18.462109,2018-09-11 00:01:18.462109,23,9,130.0
2931,3314,2018-09-10 23:01:18.462109,2018-09-11 00:01:18.462109,73,10,199.0
2932,3315,2018-09-11 00:01:18.462109,2018-09-11 01:01:18.462109,60,7,100.0
2933,3316,2018-09-11 01:01:18.462109,2018-09-11 04:01:18.462109,59,10,597.0
2934,3317,2018-09-11 02:01:18.462109,2018-09-11 03:01:18.462109,20,7,100.0
2935,3318,2018-09-11 03:01:18.462109,2018-09-11 07:01:18.462109,75,7,400.0
2936,3319,2018-09-11 03:01:18.462109,2018-09-11 06:01:18.462109,95,9,390.0
2937,3320,2018-09-11 07:01:18.462109,2018-09-11 09:01:18.462109,54,6,210.0
2938,3321,2018-09-11 08:01:18.462109,2018-09-11 09:01:18.462109,51,9,130.0
2939,3322,2018-09-11 08:01:18.462109,2018-09-11 09:01:18.462109,42,10,199.0
2940,3323,2018-09-11 09:01:18.462109,2018-09-11 10:01:18.462109,5,6,105.0
2941,3324,2018-09-11 09:01:18.462109,2018-09-11 10:01:18.462109,27,9,130.0
2942,3325,2018-09-11 09:01:18.462109,2018-09-11 10:01:18.462109,59,10,199.0
2943,3326,2018-09-11 10:01:18.462109,2018-09-11 12:01:18.462109,46,9,260.0
2944,3327,2018-09-11 11:01:18.462109,2018-09-11 16:01:18.462109,24,6,525.0
2945,3328,2018-09-11 11:01:18.462109,2018-09-11 14:01:18.462109,55,10,597.0
2946,3329,2018-09-11 13:01:18.462109,2018-09-11 14:01:18.462109,61,8,170.0
2947,3330,2018-09-11 16:01:18.462109,2018-09-11 18:01:18.462109,93,7,200.0
2948,3331,2018-09-11 16:01:18.462109,2018-09-11 17:01:18.462109,36,9,130.0
2949,3332,2018-09-11 17:01:18.462109,2018-09-11 22:01:18.462109,36,6,525.0
2950,3333,2018-09-11 17:01:18.462109,2018-09-11 20:01:18.462109,95,9,390.0
2951,3334,2018-09-11 17:01:18.462109,2018-09-11 21:01:18.462109,53,10,796.0
2952,3335,2018-09-11 19:01:18.462109,2018-09-11 20:01:18.462109,48,8,170.0
2953,3336,2018-09-11 20:01:18.462109,2018-09-11 22:01:18.462109,93,7,200.0
2954,3337,2018-09-11 21:01:18.462109,2018-09-11 22:01:18.462109,79,10,199.0
2955,3338,2018-09-11 22:01:18.462109,2018-09-12 00:01:18.462109,90,8,340.0
2956,3339,2018-09-11 23:01:18.462109,2018-09-12 01:01:18.462109,19,7,200.0
2957,3340,2018-09-11 23:01:18.462109,2018-09-12 00:01:18.462109,17,9,130.0
2958,3341,2018-09-12 00:01:18.462109,2018-09-12 01:01:18.462109,6,9,130.0
2959,3342,2018-09-12 01:01:18.462109,2018-09-12 02:01:18.462109,57,7,100.0
2960,3343,2018-09-12 01:01:18.462109,2018-09-12 02:01:18.462109,18,9,130.0
2961,3344,2018-09-12 04:01:18.462109,2018-09-12 05:01:18.462109,36,6,105.0
2962,3345,2018-09-12 04:01:18.462109,2018-09-12 08:01:18.462109,68,8,680.0
2963,3346,2018-09-12 04:01:18.462109,2018-09-12 05:01:18.462109,21,10,199.0
2964,3347,2018-09-12 05:01:18.462109,2018-09-12 06:01:18.462109,19,10,199.0
2965,3348,2018-09-12 07:01:18.462109,2018-09-12 09:01:18.462109,4,7,200.0
2966,3349,2018-09-12 07:01:18.462109,2018-09-12 08:01:18.462109,64,9,130.0
2967,3350,2018-09-12 08:01:18.462109,2018-09-12 13:01:18.462109,38,8,850.0
2968,3351,2018-09-12 09:01:18.462109,2018-09-12 10:01:18.462109,1,9,130.0
2969,3352,2018-09-12 11:01:18.462109,2018-09-12 12:01:18.462109,21,6,105.0
2970,3353,2018-09-12 11:01:18.462109,2018-09-12 13:01:18.462109,13,7,200.0
2971,3354,2018-09-12 12:01:18.462109,2018-09-12 15:01:18.462109,99,6,315.0
2972,3355,2018-09-12 12:01:18.462109,2018-09-12 13:01:18.462109,96,9,130.0
2973,3356,2018-09-12 13:01:18.462109,2018-09-12 15:01:18.462109,9,7,200.0
2974,3357,2018-09-12 14:01:18.462109,2018-09-12 17:01:18.462109,16,10,597.0
